alignment	ts	sha	stage	rc
all-runs	2026-09-23T03:20:41Z	e3dd0c4	17-kit-demotion	0
all-runs	2026-09-23T03:20:41Z	e3dd0c4	20-receipt-freshness	0
all-runs	2026-09-23T03:20:41Z	e3dd0c4	30-no-secrets	0
all-runs	2026-09-23T03:20:43Z	e3dd0c4	40-omp-compact-replay	0
all-runs	2026-09-23T03:20:43Z	e3dd0c4	44-native-surface	0
all-runs	2026-09-23T03:20:44Z	e3dd0c4	50-house-gates	0
all-runs	2026-09-23T03:20:48Z	e3dd0c4	60-staged-deletion-lane	0
all-runs	2026-09-23T03:20:48Z	e3dd0c4	70-tests-registry-sync	0
all-runs	2026-09-23T03:21:17Z	e3dd0c4	10-fixture-integrity	0
all-runs	2026-09-23T03:21:17Z	e3dd0c4	15-kit-claim	0
all-runs	2026-09-23T03:21:19Z	e3dd0c4	16-kit-readiness	0
all-runs	2026-09-23T03:21:19Z	e3dd0c4	17-kit-demotion	0
all-runs	2026-09-23T03:21:20Z	e3dd0c4	20-receipt-freshness	0
all-runs	2026-09-23T03:21:20Z	e3dd0c4	30-no-secrets	0
all-runs	2026-09-23T03:21:42Z	e3dd0c4	40-omp-compact-replay	0
all-runs	2026-09-23T03:21:43Z	e3dd0c4	44-native-surface	0
all-runs	2026-09-23T03:21:45Z	e3dd0c4	50-house-gates	0
all-runs	2026-09-23T03:21:53Z	e3dd0c4	60-staged-deletion-lane	0
all-runs	2026-09-23T03:21:53Z	e3dd0c4	70-tests-registry-sync	0
all-runs	2026-09-23T03:24:41Z	e3dd0c4	80-lane-instrument-selftests	0
all-runs	2026-09-23T03:24:41Z	e3dd0c4	85-promotion-contract	0
all-runs	2026-09-23T03:24:42Z	e3dd0c4	90-sidecar-verifier-wrapper	0
all-runs	2026-09-23T03:24:42Z	e3dd0c4	95-numerals-ratchet	0
all-runs	2026-09-23T03:24:42Z	e3dd0c4	96-verdict-status-agreement	0
all-runs	2026-09-23T03:24:42Z	e3dd0c4	97-readme-counts	0
all-runs	2026-09-23T03:25:15Z	e3dd0c4	80-lane-instrument-selftests	0
all-runs	2026-09-23T03:25:15Z	e3dd0c4	85-promotion-contract	0
all-runs	2026-09-23T03:25:16Z	e3dd0c4	90-sidecar-verifier-wrapper	0
all-runs	2026-09-23T03:25:16Z	e3dd0c4	95-numerals-ratchet	0
all-runs	2026-09-23T03:25:16Z	e3dd0c4	96-verdict-status-agreement	0
all-runs	2026-09-23T03:25:16Z	e3dd0c4	97-readme-counts	0
all-runs	2026-09-23T04:36:04Z	bcdd1cb	10-fixture-integrity	0
all-runs	2026-09-23T04:36:04Z	bcdd1cb	15-kit-claim	0
all-runs	2026-09-23T04:36:04Z	bcdd1cb	16-kit-readiness	0
all-runs	2026-09-23T04:36:05Z	bcdd1cb	17-kit-demotion	0
all-runs	2026-09-23T04:36:05Z	bcdd1cb	20-receipt-freshness	0
all-runs	2026-09-23T04:36:05Z	bcdd1cb	30-no-secrets	0
all-runs	2026-09-23T04:36:06Z	bcdd1cb	40-omp-compact-replay	0
all-runs	2026-09-23T04:36:06Z	bcdd1cb	44-native-surface	0
all-runs	2026-09-23T04:36:06Z	bcdd1cb	50-house-gates	0
all-runs	2026-09-23T04:36:09Z	bcdd1cb	60-staged-deletion-lane	0
all-runs	2026-09-23T04:36:09Z	bcdd1cb	70-tests-registry-sync	0
all-runs	2026-09-23T04:37:54Z	bcdd1cb	80-lane-instrument-selftests	0
all-runs	2026-09-23T04:37:55Z	bcdd1cb	85-promotion-contract	0
all-runs	2026-09-23T04:37:55Z	bcdd1cb	90-sidecar-verifier-wrapper	0
all-runs	2026-09-23T04:37:55Z	bcdd1cb	95-numerals-ratchet	0
all-runs	2026-09-23T04:37:55Z	bcdd1cb	96-verdict-status-agreement	0
all-runs	2026-09-23T04:37:55Z	bcdd1cb	97-readme-counts	0
all-runs	2026-09-23T05:41:03Z	1e59489	10-fixture-integrity	0
all-runs	2026-09-23T05:41:03Z	1e59489	15-kit-claim	0
all-runs	2026-09-23T05:41:04Z	1e59489	16-kit-readiness	0
all-runs	2026-09-23T05:41:04Z	1e59489	17-kit-demotion	0
all-runs	2026-09-23T05:41:04Z	1e59489	20-receipt-freshness	0
all-runs	2026-09-23T05:41:04Z	1e59489	30-no-secrets	0
all-runs	2026-09-23T05:41:06Z	1e59489	40-omp-compact-replay	0
all-runs	2026-09-23T05:41:06Z	1e59489	44-native-surface	0
all-runs	2026-09-23T05:41:06Z	1e59489	50-house-gates	0
all-runs	2026-09-23T05:41:10Z	1e59489	60-staged-deletion-lane	0
all-runs	2026-09-23T05:41:10Z	1e59489	70-tests-registry-sync	0
all-runs	2026-09-23T05:43:39Z	1e59489	80-lane-instrument-selftests	1
all-runs	2026-09-23T05:43:40Z	1e59489	85-promotion-contract	0
all-runs	2026-09-23T05:43:40Z	1e59489	90-sidecar-verifier-wrapper	0
all-runs	2026-09-23T05:43:41Z	1e59489	95-numerals-ratchet	0
all-runs	2026-09-23T05:43:41Z	1e59489	96-verdict-status-agreement	0
all-runs	2026-09-23T05:43:41Z	1e59489	97-readme-counts	0
all-runs	2026-09-23T05:50:47Z	3037f36	10-fixture-integrity	0
all-runs	2026-09-23T05:50:47Z	3037f36	15-kit-claim	0
all-runs	2026-09-23T05:50:47Z	3037f36	16-kit-readiness	0
all-runs	2026-09-23T05:50:47Z	3037f36	17-kit-demotion	0
all-runs	2026-09-23T05:50:47Z	3037f36	20-receipt-freshness	0
all-runs	2026-09-23T05:50:47Z	3037f36	30-no-secrets	0
all-runs	2026-09-23T05:50:49Z	3037f36	40-omp-compact-replay	0
all-runs	2026-09-23T05:50:49Z	3037f36	44-native-surface	0
all-runs	2026-09-23T05:50:49Z	3037f36	50-house-gates	0
all-runs	2026-09-23T05:50:52Z	3037f36	60-staged-deletion-lane	0
all-runs	2026-09-23T05:50:52Z	3037f36	70-tests-registry-sync	0
all-runs	2026-09-23T05:52:31Z	3037f36	80-lane-instrument-selftests	0
all-runs	2026-09-23T05:52:32Z	3037f36	85-promotion-contract	0
all-runs	2026-09-23T05:52:32Z	3037f36	90-sidecar-verifier-wrapper	0
all-runs	2026-09-23T05:52:32Z	3037f36	95-numerals-ratchet	0
all-runs	2026-09-23T05:52:32Z	3037f36	96-verdict-status-agreement	0
all-runs	2026-09-23T05:52:32Z	3037f36	97-readme-counts	0
all-runs	2026-09-24T01:29:52Z	f132b96	10-fixture-integrity	0
all-runs	2026-09-24T01:29:52Z	f132b96	15-kit-claim	0
all-runs	2026-09-24T01:29:53Z	f132b96	16-kit-readiness	0
all-runs	2026-09-24T01:29:53Z	f132b96	17-kit-demotion	0
all-runs	2026-09-24T01:29:53Z	f132b96	20-receipt-freshness	0
all-runs	2026-09-24T01:29:53Z	f132b96	30-no-secrets	0
all-runs	2026-09-24T01:29:54Z	f132b96	40-omp-compact-replay	0
all-runs	2026-09-24T01:29:55Z	f132b96	44-native-surface	0
all-runs	2026-09-24T01:29:55Z	f132b96	50-house-gates	0
all-runs	2026-09-24T01:30:00Z	f132b96	60-staged-deletion-lane	0
all-runs	2026-09-24T01:30:00Z	f132b96	70-tests-registry-sync	0
all-runs	2026-09-24T01:34:11Z	f132b96	80-lane-instrument-selftests	0
all-runs	2026-09-24T01:34:12Z	f132b96	85-promotion-contract	0
all-runs	2026-09-24T01:34:12Z	f132b96	90-sidecar-verifier-wrapper	0
all-runs	2026-09-24T01:34:13Z	f132b96	95-numerals-ratchet	0
all-runs	2026-09-24T01:34:13Z	f132b96	96-verdict-status-agreement	0
all-runs	2026-09-24T01:34:13Z	f132b96	97-readme-counts	0
all-runs	2026-09-24T02:04:29Z	4954b50	10-fixture-integrity	0
all-runs	2026-09-24T02:04:29Z	4954b50	15-kit-claim	0
all-runs	2026-09-24T02:04:30Z	4954b50	16-kit-readiness	0
all-runs	2026-09-24T02:04:31Z	4954b50	17-kit-demotion	0
all-runs	2026-09-24T02:04:31Z	4954b50	20-receipt-freshness	0
all-runs	2026-09-24T02:04:31Z	4954b50	30-no-secrets	0
all-runs	2026-09-24T02:04:33Z	4954b50	40-omp-compact-replay	0
all-runs	2026-09-24T02:04:33Z	4954b50	44-native-surface	0
all-runs	2026-09-24T02:04:34Z	4954b50	50-house-gates	0
all-runs	2026-09-24T02:04:38Z	4954b50	60-staged-deletion-lane	1
all-runs	2026-09-24T02:04:38Z	4954b50	70-tests-registry-sync	1
all-runs	2026-09-24T02:12:27Z	4954b50	80-lane-instrument-selftests	0
all-runs	2026-09-24T02:12:28Z	4954b50	85-promotion-contract	0
all-runs	2026-09-24T02:12:29Z	4954b50	90-sidecar-verifier-wrapper	0
all-runs	2026-09-24T02:12:30Z	4954b50	95-numerals-ratchet	0
all-runs	2026-09-24T02:12:31Z	4954b50	96-verdict-status-agreement	0
all-runs	2026-09-24T02:12:31Z	4954b50	97-readme-counts	0
all-runs	2026-09-24T02:14:34Z	eb4efd2	10-fixture-integrity	0
all-runs	2026-09-24T02:14:35Z	eb4efd2	15-kit-claim	0
all-runs	2026-09-24T02:14:38Z	eb4efd2	16-kit-readiness	0
all-runs	2026-09-24T02:14:38Z	eb4efd2	17-kit-demotion	0
all-runs	2026-09-24T02:14:38Z	eb4efd2	20-receipt-freshness	0
all-runs	2026-09-24T02:14:39Z	eb4efd2	30-no-secrets	0
all-runs	2026-09-24T02:14:50Z	eb4efd2	40-omp-compact-replay	0
all-runs	2026-09-24T02:14:51Z	eb4efd2	44-native-surface	0
all-runs	2026-09-24T02:14:53Z	eb4efd2	50-house-gates	0
all-runs	2026-09-24T02:15:05Z	eb4efd2	60-staged-deletion-lane	0
all-runs	2026-09-24T02:15:06Z	eb4efd2	70-tests-registry-sync	0
all-runs	2026-09-24T02:19:33Z	1e16af4	10-fixture-integrity	0
all-runs	2026-09-24T02:19:33Z	1e16af4	15-kit-claim	0
all-runs	2026-09-24T02:19:34Z	1e16af4	16-kit-readiness	0
all-runs	2026-09-24T02:19:34Z	1e16af4	17-kit-demotion	0
all-runs	2026-09-24T02:19:34Z	1e16af4	20-receipt-freshness	0
all-runs	2026-09-24T02:19:34Z	1e16af4	30-no-secrets	0
all-runs	2026-09-24T02:19:36Z	1e16af4	40-omp-compact-replay	0
all-runs	2026-09-24T02:19:37Z	1e16af4	44-native-surface	0
all-runs	2026-09-24T02:19:38Z	1e16af4	50-house-gates	0
all-runs	2026-09-24T02:19:43Z	1e16af4	60-staged-deletion-lane	0
all-runs	2026-09-24T02:19:43Z	1e16af4	70-tests-registry-sync	0
all-runs	2026-09-24T02:22:44Z	1e16af4	80-lane-instrument-selftests	0
all-runs	2026-09-24T02:22:44Z	1e16af4	85-promotion-contract	0
all-runs	2026-09-24T02:22:45Z	1e16af4	90-sidecar-verifier-wrapper	0
all-runs	2026-09-24T02:22:45Z	1e16af4	95-numerals-ratchet	0
all-runs	2026-09-24T02:22:45Z	1e16af4	96-verdict-status-agreement	0
all-runs	2026-09-24T02:22:45Z	1e16af4	97-readme-counts	0
all-runs	2026-09-24T04:03:47Z	8374fd4	10-fixture-integrity	0
all-runs	2026-09-24T04:03:51Z	8374fd4	15-kit-claim	0
all-runs	2026-09-24T04:03:53Z	8374fd4	16-kit-readiness	0
all-runs	2026-09-24T04:03:55Z	8374fd4	17-kit-demotion	0
all-runs	2026-09-24T04:03:55Z	8374fd4	20-receipt-freshness	0
all-runs	2026-09-24T04:03:56Z	8374fd4	30-no-secrets	0
all-runs	2026-09-24T04:04:00Z	8374fd4	40-omp-compact-replay	0
all-runs	2026-09-24T04:04:01Z	8374fd4	44-native-surface	0
all-runs	2026-09-24T04:04:03Z	8374fd4	50-house-gates	0
all-runs	2026-09-24T04:04:12Z	8374fd4	60-staged-deletion-lane	0
all-runs	2026-09-24T04:04:13Z	8374fd4	70-tests-registry-sync	0
all-runs	2026-09-24T04:08:18Z	8374fd4	80-lane-instrument-selftests	1
all-runs	2026-09-24T04:08:19Z	8374fd4	85-promotion-contract	0
all-runs	2026-09-24T04:08:19Z	8374fd4	90-sidecar-verifier-wrapper	0
all-runs	2026-09-24T04:08:19Z	8374fd4	95-numerals-ratchet	0
all-runs	2026-09-24T04:08:20Z	8374fd4	96-verdict-status-agreement	0
all-runs	2026-09-24T04:08:20Z	8374fd4	97-readme-counts	0
all-runs	2026-09-24T04:11:38Z	23ef548	10-fixture-integrity	0
all-runs	2026-09-24T04:11:41Z	23ef548	15-kit-claim	0
all-runs	2026-09-24T04:11:42Z	23ef548	16-kit-readiness	0
all-runs	2026-09-24T04:11:44Z	23ef548	17-kit-demotion	0
all-runs	2026-09-24T04:11:44Z	23ef548	20-receipt-freshness	0
all-runs	2026-09-24T04:11:44Z	23ef548	30-no-secrets	0
all-runs	2026-09-24T04:11:47Z	23ef548	40-omp-compact-replay	0
all-runs	2026-09-24T04:11:48Z	23ef548	44-native-surface	0
all-runs	2026-09-24T04:11:49Z	23ef548	50-house-gates	0
all-runs	2026-09-24T04:11:58Z	23ef548	60-staged-deletion-lane	0
all-runs	2026-09-24T04:11:58Z	23ef548	70-tests-registry-sync	0
all-runs	2026-09-24T04:15:28Z	23ef548	80-lane-instrument-selftests	0
all-runs	2026-09-24T04:15:29Z	23ef548	85-promotion-contract	0
all-runs	2026-09-24T04:15:29Z	23ef548	90-sidecar-verifier-wrapper	0
all-runs	2026-09-24T04:15:29Z	23ef548	95-numerals-ratchet	0
all-runs	2026-09-24T04:15:29Z	23ef548	96-verdict-status-agreement	0
all-runs	2026-09-24T04:15:29Z	23ef548	97-readme-counts	0
all-runs	2026-09-24T08:11:03Z	22b0b44	10-fixture-integrity	0
all-runs	2026-09-24T08:11:04Z	22b0b44	15-kit-claim	0
all-runs	2026-09-24T08:11:05Z	22b0b44	16-kit-readiness	0
all-runs	2026-09-24T08:11:05Z	22b0b44	17-kit-demotion	0
all-runs	2026-09-24T08:11:05Z	22b0b44	20-receipt-freshness	0
all-runs	2026-09-24T08:11:05Z	22b0b44	30-no-secrets	0
all-runs	2026-09-24T08:11:06Z	22b0b44	40-omp-compact-replay	0
all-runs	2026-09-24T08:11:07Z	22b0b44	44-native-surface	1
all-runs	2026-09-24T08:11:07Z	22b0b44	50-house-gates	0
all-runs	2026-09-24T08:11:09Z	22b0b44	60-staged-deletion-lane	0
all-runs	2026-09-24T08:11:09Z	22b0b44	70-tests-registry-sync	0
all-runs	2026-09-24T08:12:12Z	22b0b44	80-lane-instrument-selftests	1
all-runs	2026-09-24T08:12:12Z	22b0b44	85-promotion-contract	0
all-runs	2026-09-24T08:12:12Z	22b0b44	90-sidecar-verifier-wrapper	0
all-runs	2026-09-24T08:12:13Z	22b0b44	95-numerals-ratchet	0
all-runs	2026-09-24T08:12:13Z	22b0b44	96-verdict-status-agreement	0
all-runs	2026-09-24T08:12:13Z	22b0b44	97-readme-counts	0
all-runs	2026-09-24T08:12:13Z	22b0b44	10-fixture-integrity	0
all-runs	2026-09-24T08:12:14Z	22b0b44	15-kit-claim	0
all-runs	2026-09-24T08:12:14Z	22b0b44	16-kit-readiness	0
all-runs	2026-09-24T08:12:14Z	22b0b44	17-kit-demotion	0
all-runs	2026-09-24T08:12:15Z	22b0b44	20-receipt-freshness	0
all-runs	2026-09-24T08:12:15Z	22b0b44	30-no-secrets	0
all-runs	2026-09-24T08:12:15Z	22b0b44	40-omp-compact-replay	0
all-runs	2026-09-24T08:12:16Z	22b0b44	44-native-surface	1
all-runs	2026-09-24T08:12:16Z	22b0b44	50-house-gates	0
all-runs	2026-09-24T08:12:18Z	22b0b44	60-staged-deletion-lane	0
all-runs	2026-09-24T08:12:18Z	22b0b44	70-tests-registry-sync	0
all-runs	2026-09-24T08:13:21Z	22b0b44	80-lane-instrument-selftests	1
all-runs	2026-09-24T08:13:21Z	22b0b44	85-promotion-contract	0
all-runs	2026-09-24T08:13:21Z	22b0b44	90-sidecar-verifier-wrapper	0
all-runs	2026-09-24T08:13:21Z	22b0b44	95-numerals-ratchet	0
all-runs	2026-09-24T08:13:21Z	22b0b44	96-verdict-status-agreement	0
all-runs	2026-09-24T08:13:21Z	22b0b44	97-readme-counts	0
all-runs	2026-09-24T08:21:13Z	f0f7fe2	10-fixture-integrity	0
all-runs	2026-09-24T08:21:14Z	f0f7fe2	15-kit-claim	0
all-runs	2026-09-24T08:21:14Z	f0f7fe2	16-kit-readiness	0
all-runs	2026-09-24T08:21:15Z	f0f7fe2	17-kit-demotion	0
all-runs	2026-09-24T08:21:15Z	f0f7fe2	20-receipt-freshness	0
all-runs	2026-09-24T08:21:15Z	f0f7fe2	30-no-secrets	0
all-runs	2026-09-24T08:21:16Z	f0f7fe2	40-omp-compact-replay	0
all-runs	2026-09-24T08:21:16Z	f0f7fe2	44-native-surface	1
all-runs	2026-09-24T08:21:16Z	f0f7fe2	50-house-gates	0
all-runs	2026-09-24T08:21:18Z	f0f7fe2	60-staged-deletion-lane	0
all-runs	2026-09-24T08:21:19Z	f0f7fe2	70-tests-registry-sync	0
all-runs	2026-09-24T08:22:20Z	f0f7fe2	80-lane-instrument-selftests	0
all-runs	2026-09-24T08:22:20Z	f0f7fe2	85-promotion-contract	0
all-runs	2026-09-24T08:22:20Z	f0f7fe2	90-sidecar-verifier-wrapper	0
all-runs	2026-09-24T08:22:21Z	f0f7fe2	95-numerals-ratchet	0
all-runs	2026-09-24T08:22:21Z	f0f7fe2	96-verdict-status-agreement	0
all-runs	2026-09-24T08:22:21Z	f0f7fe2	97-readme-counts	0
all-runs	2026-09-24T08:28:02Z	4ff90fe	10-fixture-integrity	0
all-runs	2026-09-24T08:28:03Z	4ff90fe	15-kit-claim	0
all-runs	2026-09-24T08:28:03Z	4ff90fe	16-kit-readiness	0
all-runs	2026-09-24T08:28:03Z	4ff90fe	17-kit-demotion	0
all-runs	2026-09-24T08:28:03Z	4ff90fe	20-receipt-freshness	0
all-runs	2026-09-24T08:28:03Z	4ff90fe	30-no-secrets	0
all-runs	2026-09-24T08:28:04Z	4ff90fe	40-omp-compact-replay	0
all-runs	2026-09-24T08:28:04Z	4ff90fe	44-native-surface	1
all-runs	2026-09-24T08:28:05Z	4ff90fe	50-house-gates	0
all-runs	2026-09-24T08:28:07Z	4ff90fe	60-staged-deletion-lane	0
all-runs	2026-09-24T08:28:08Z	4ff90fe	70-tests-registry-sync	0
all-runs	2026-09-24T08:29:09Z	4ff90fe	80-lane-instrument-selftests	0
all-runs	2026-09-24T08:29:10Z	4ff90fe	85-promotion-contract	0
all-runs	2026-09-24T08:29:10Z	4ff90fe	90-sidecar-verifier-wrapper	0
all-runs	2026-09-24T08:29:10Z	4ff90fe	95-numerals-ratchet	0
all-runs	2026-09-24T08:29:10Z	4ff90fe	96-verdict-status-agreement	0
all-runs	2026-09-24T08:29:10Z	4ff90fe	97-readme-counts	0
all-runs	2026-09-24T08:29:10Z	7d28c6c	10-fixture-integrity	0
all-runs	2026-09-24T08:29:11Z	7d28c6c	15-kit-claim	0
all-runs	2026-09-24T08:29:11Z	7d28c6c	16-kit-readiness	0
all-runs	2026-09-24T08:29:12Z	7d28c6c	17-kit-demotion	0
all-runs	2026-09-24T08:29:12Z	7d28c6c	20-receipt-freshness	0
all-runs	2026-09-24T08:29:12Z	7d28c6c	30-no-secrets	0
all-runs	2026-09-24T08:29:13Z	7d28c6c	40-omp-compact-replay	0
all-runs	2026-09-24T08:29:13Z	7d28c6c	44-native-surface	1
all-runs	2026-09-24T08:29:14Z	7d28c6c	50-house-gates	0
all-runs	2026-09-24T08:29:16Z	7d28c6c	60-staged-deletion-lane	0
all-runs	2026-09-24T08:29:16Z	7d28c6c	70-tests-registry-sync	0
all-runs	2026-09-24T08:30:19Z	7d28c6c	80-lane-instrument-selftests	1
all-runs	2026-09-24T08:30:20Z	7d28c6c	85-promotion-contract	0
all-runs	2026-09-24T08:30:20Z	7d28c6c	90-sidecar-verifier-wrapper	0
all-runs	2026-09-24T08:30:20Z	7d28c6c	95-numerals-ratchet	0
all-runs	2026-09-24T08:30:20Z	7d28c6c	96-verdict-status-agreement	0
all-runs	2026-09-24T08:30:20Z	7d28c6c	97-readme-counts	0
all-runs	2026-09-24T08:55:40Z	9da0e2b	10-fixture-integrity	0
all-runs	2026-09-24T08:55:41Z	9da0e2b	15-kit-claim	0
all-runs	2026-09-24T08:55:41Z	9da0e2b	16-kit-readiness	0
all-runs	2026-09-24T08:55:42Z	9da0e2b	17-kit-demotion	0
all-runs	2026-09-24T08:55:42Z	9da0e2b	20-receipt-freshness	0
all-runs	2026-09-24T08:55:42Z	9da0e2b	30-no-secrets	0
all-runs	2026-09-24T08:55:43Z	9da0e2b	40-omp-compact-replay	0
all-runs	2026-09-24T08:55:43Z	9da0e2b	44-native-surface	0
all-runs	2026-09-24T08:55:43Z	9da0e2b	50-house-gates	0
all-runs	2026-09-24T08:55:46Z	9da0e2b	60-staged-deletion-lane	0
all-runs	2026-09-24T08:55:46Z	9da0e2b	70-tests-registry-sync	0
all-runs	2026-09-24T08:56:51Z	9da0e2b	80-lane-instrument-selftests	0
all-runs	2026-09-24T08:56:51Z	9da0e2b	85-promotion-contract	0
all-runs	2026-09-24T08:56:51Z	9da0e2b	90-sidecar-verifier-wrapper	0
all-runs	2026-09-24T08:56:52Z	9da0e2b	95-numerals-ratchet	0
all-runs	2026-09-24T08:56:52Z	9da0e2b	96-verdict-status-agreement	0
all-runs	2026-09-24T08:56:52Z	9da0e2b	97-readme-counts	0
all-runs	2026-09-24T09:08:00Z	037a807	10-fixture-integrity	0
all-runs	2026-09-24T09:08:01Z	037a807	15-kit-claim	0
all-runs	2026-09-24T09:08:01Z	037a807	16-kit-readiness	0
all-runs	2026-09-24T09:08:02Z	037a807	17-kit-demotion	0
all-runs	2026-09-24T09:08:02Z	037a807	20-receipt-freshness	0
all-runs	2026-09-24T09:08:02Z	037a807	30-no-secrets	0
all-runs	2026-09-24T09:08:03Z	037a807	40-omp-compact-replay	0
all-runs	2026-09-24T09:08:03Z	037a807	44-native-surface	0
all-runs	2026-09-24T09:08:03Z	037a807	50-house-gates	0
all-runs	2026-09-24T09:08:06Z	037a807	60-staged-deletion-lane	0
all-runs	2026-09-24T09:08:06Z	037a807	70-tests-registry-sync	0
all-runs	2026-09-24T09:09:13Z	037a807	80-lane-instrument-selftests	0
all-runs	2026-09-24T09:09:13Z	037a807	85-promotion-contract	0
all-runs	2026-09-24T09:09:13Z	037a807	90-sidecar-verifier-wrapper	0
all-runs	2026-09-24T09:09:13Z	037a807	95-numerals-ratchet	0
all-runs	2026-09-24T09:09:13Z	037a807	96-verdict-status-agreement	0
all-runs	2026-09-24T09:09:13Z	037a807	97-readme-counts	0
one-per-sha	2026-09-20T09:20:59Z	013cf99	10-fixture-integrity	0
one-per-sha	2026-09-20T09:20:59Z	013cf99	20-receipt-freshness	0
one-per-sha	2026-09-20T09:20:59Z	013cf99	30-no-secrets	0
one-per-sha	2026-09-20T09:21:00Z	013cf99	40-omp-compact-replay	0
one-per-sha	2026-09-20T09:21:00Z	013cf99	50-house-gates	0
one-per-sha	2026-09-20T09:21:04Z	013cf99	60-staged-deletion-lane	0
one-per-sha	2026-09-20T09:21:04Z	013cf99	70-tests-registry-sync	0
one-per-sha	2026-09-20T09:21:21Z	013cf99	80-lane-instrument-selftests	0
one-per-sha	2026-09-20T09:21:22Z	013cf99	85-promotion-contract	0
one-per-sha	2026-09-20T09:21:22Z	013cf99	90-sidecar-verifier-wrapper	0
one-per-sha	2026-09-20T09:21:22Z	013cf99	95-numerals-ratchet	0
one-per-sha	2026-09-20T09:21:22Z	013cf99	96-verdict-status-agreement	0
one-per-sha	2026-09-20T09:21:22Z	013cf99	97-readme-counts	0
one-per-sha	2026-09-20T13:00:52Z	02a05f6	10-fixture-integrity	0
one-per-sha	2026-09-20T13:00:52Z	02a05f6	20-receipt-freshness	0
one-per-sha	2026-09-20T13:00:52Z	02a05f6	30-no-secrets	0
one-per-sha	2026-09-20T13:00:54Z	02a05f6	40-omp-compact-replay	0
one-per-sha	2026-09-20T13:00:54Z	02a05f6	50-house-gates	0
one-per-sha	2026-09-20T13:00:57Z	02a05f6	60-staged-deletion-lane	0
one-per-sha	2026-09-20T13:00:57Z	02a05f6	70-tests-registry-sync	0
one-per-sha	2026-09-20T13:01:15Z	02a05f6	80-lane-instrument-selftests	0
one-per-sha	2026-09-20T13:01:15Z	02a05f6	85-promotion-contract	0
one-per-sha	2026-09-20T13:01:15Z	02a05f6	90-sidecar-verifier-wrapper	0
one-per-sha	2026-09-20T13:01:15Z	02a05f6	95-numerals-ratchet	0
one-per-sha	2026-09-20T13:01:15Z	02a05f6	96-verdict-status-agreement	0
one-per-sha	2026-09-20T13:01:15Z	02a05f6	97-readme-counts	0
one-per-sha	2026-09-20T18:30:47Z	02c3a5f	10-fixture-integrity	0
one-per-sha	2026-09-20T18:30:47Z	02c3a5f	20-receipt-freshness	0
one-per-sha	2026-09-20T18:30:47Z	02c3a5f	30-no-secrets	0
one-per-sha	2026-09-20T18:30:48Z	02c3a5f	40-omp-compact-replay	0
one-per-sha	2026-09-20T18:30:49Z	02c3a5f	50-house-gates	0
one-per-sha	2026-09-20T18:30:52Z	02c3a5f	60-staged-deletion-lane	0
one-per-sha	2026-09-20T18:30:52Z	02c3a5f	70-tests-registry-sync	0
one-per-sha	2026-09-20T18:31:16Z	02c3a5f	80-lane-instrument-selftests	0
one-per-sha	2026-09-20T18:31:16Z	02c3a5f	85-promotion-contract	0
one-per-sha	2026-09-20T18:31:16Z	02c3a5f	90-sidecar-verifier-wrapper	0
one-per-sha	2026-09-20T18:31:16Z	02c3a5f	95-numerals-ratchet	0
one-per-sha	2026-09-20T18:31:16Z	02c3a5f	96-verdict-status-agreement	0
one-per-sha	2026-09-20T18:31:16Z	02c3a5f	97-readme-counts	0
one-per-sha	2026-09-19T22:30:15Z	02f05f8	10-fixture-integrity	0
one-per-sha	2026-09-19T22:30:15Z	02f05f8	20-receipt-freshness	0
one-per-sha	2026-09-19T22:30:15Z	02f05f8	30-no-secrets	0
one-per-sha	2026-09-19T22:30:16Z	02f05f8	40-omp-compact-replay	0
one-per-sha	2026-09-19T22:30:16Z	02f05f8	50-house-gates	0
one-per-sha	2026-09-19T22:30:19Z	02f05f8	60-staged-deletion-lane	0
one-per-sha	2026-09-19T22:30:19Z	02f05f8	70-tests-registry-sync	0
one-per-sha	2026-09-19T22:30:35Z	02f05f8	80-lane-instrument-selftests	0
one-per-sha	2026-09-19T22:30:36Z	02f05f8	90-sidecar-verifier-wrapper	0
one-per-sha	2026-09-19T22:30:36Z	02f05f8	95-numerals-ratchet	0
one-per-sha	2026-09-19T22:30:36Z	02f05f8	96-verdict-status-agreement	0
one-per-sha	2026-09-19T22:30:36Z	02f05f8	97-readme-counts	0
one-per-sha	2026-09-19T17:26:27Z	02f6c5b	10-fixture-integrity	0
one-per-sha	2026-09-19T17:26:27Z	02f6c5b	20-receipt-freshness	0
one-per-sha	2026-09-19T17:26:27Z	02f6c5b	30-no-secrets	0
one-per-sha	2026-09-19T17:26:28Z	02f6c5b	40-omp-compact-replay	0
one-per-sha	2026-09-19T17:26:28Z	02f6c5b	50-house-gates	0
one-per-sha	2026-09-19T17:26:32Z	02f6c5b	60-staged-deletion-lane	0
one-per-sha	2026-09-19T17:26:32Z	02f6c5b	70-tests-registry-sync	0
one-per-sha	2026-09-19T17:26:49Z	02f6c5b	80-lane-instrument-selftests	0
one-per-sha	2026-09-19T17:26:49Z	02f6c5b	90-sidecar-verifier-wrapper	0
one-per-sha	2026-09-19T17:26:50Z	02f6c5b	95-numerals-ratchet	0
one-per-sha	2026-09-19T17:26:50Z	02f6c5b	96-verdict-status-agreement	0
one-per-sha	2026-09-19T17:26:50Z	02f6c5b	97-readme-counts	0
one-per-sha	2026-09-20T03:12:50Z	033d61f	10-fixture-integrity	0
